customer_id,age,employment_type,state,city,credit_score,income
512,35,Self-Employed,Telangana,Nizamabad,664,1064894
513,27,Salaried,West Bengal,Howrah,630,1191995
514,35,Salaried,Tamil Nadu,Chennai,667,434599
515,36,Self-Employed,Maharashtra,Nagpur,684,460486
516,46,Self-Employed,Delhi,Rohini,631,552254
517,51,Salaried,West Bengal,Siliguri,685,222345
518,35,Salaried,Delhi,New Delhi,719,419159
519,30,Salaried,West Bengal,Kolkata,663,282679
520,35,Self-Employed,Gujarat,Vadodara,671,303014
521,31,Self-Employed,West Bengal,Howrah,670,229377
522,30,Self-Employed,Uttar Pradesh,Noida,769,1759827
523,36,Salaried,Tamil Nadu,Chennai,558,1350552
524,28,Salaried,Delhi,New Delhi,604,506423
525,41,Salaried,Gujarat,Surat,684,517233
526,35,Salaried,Maharashtra,Nagpur,666,523481
527,38,Salaried,Tamil Nadu,Coimbatore,660,860113
528,35,Salaried,Tamil Nadu,Chennai,777,219371
529,30,Salaried,Delhi,New Delhi,696,555657
530,28,Salaried,Gujarat,Ahmedabad,564,390552
531,34,Salaried,Delhi,Dwarka,691,758536
532,32,Salaried,Maharashtra,Nagpur,722,492286
533,38,Salaried,Telangana,Warangal,748,630948
534,36,Self-Employed,West Bengal,Kolkata,670,292524
535,25,Self-Employed,West Bengal,Siliguri,594,794343
536,37,Self-Employed,Tamil Nadu,Coimbatore,620,540027
537,25,Self-Employed,West Bengal,Howrah,625,258937
538,31,Self-Employed,West Bengal,Kolkata,686,360215
539,34,Salaried,Maharashtra,Mumbai,600,454680
540,21,Salaried,Telangana,Nizamabad,673,519319
541,37,Salaried,Gujarat,Surat,667,532089
542,37,Salaried,Delhi,Dwarka,613,579101
543,35,Salaried,Uttar Pradesh,Kanpur,614,1119907
544,33,Self-Employed,Tamil Nadu,Coimbatore,643,234793
545,33,Salaried,Delhi,New Delhi,596,1202187
546,28,Self-Employed,Gujarat,Ahmedabad,694,587689
547,34,Self-Employed,Uttar Pradesh,Kanpur,612,679683
548,32,Self-Employed,Telangana,Hyderabad,590,1658207
549,37,Salaried,Gujarat,Ahmedabad,657,191206
550,26,Salaried,Gujarat,Ahmedabad,633,373688
551,38,Self-Employed,Gujarat,Vadodara,784,686239
552,37,Salaried,Karnataka,Mangaluru,633,935755
553,35,Salaried,Delhi,Dwarka,673,1055124
554,32,Salaried,Telangana,Hyderabad,765,202289
555,40,Salaried,Uttar Pradesh,Noida,636,990371
556,23,Salaried,West Bengal,Kolkata,632,1484997
557,40,Salaried,Telangana,Hyderabad,611,592378
558,38,Salaried,Gujarat,Ahmedabad,673,972423
559,38,Self-Employed,Maharashtra,Nagpur,724,208724
560,39,Self-Employed,Gujarat,Ahmedabad,611,451109
561,31,Salaried,Uttar Pradesh,Noida,788,236837
562,34,Self-Employed,Maharashtra,Mumbai,625,951181
563,41,Salaried,Uttar Pradesh,Lucknow,644,222543
564,39,Salaried,Uttar Pradesh,Lucknow,716,326753
565,38,Salaried,Telangana,Hyderabad,667,577123
566,24,Self-Employed,Telangana,Nizamabad,596,597509
567,40,Salaried,Delhi,Dwarka,565,662389
568,45,Salaried,Telangana,Hyderabad,761,482716
569,44,Salaried,Telangana,Hyderabad,614,840627
570,38,Self-Employed,Telangana,Warangal,755,978927
571,24,Salaried,Gujarat,Vadodara,625,261037
572,44,Salaried,Gujarat,Ahmedabad,655,200301
573,35,Salaried,Maharashtra,Nagpur,777,612671
574,21,Self-Employed,West Bengal,Siliguri,672,765705
575,39,Salaried,West Bengal,Kolkata,731,797639
576,24,Salaried,Maharashtra,Nagpur,617,795801
577,26,Salaried,Karnataka,Mysuru,636,1196520
578,31,Self-Employed,Gujarat,Surat,639,350885
579,46,Salaried,Tamil Nadu,Madurai,578,910966
580,33,Salaried,Delhi,Dwarka,639,490867
581,38,Salaried,Maharashtra,Mumbai,551,548079
582,50,Salaried,Karnataka,Mangaluru,700,265001
583,49,Salaried,Delhi,New Delhi,622,561385
584,35,Salaried,Karnataka,Bengaluru,628,677104
585,34,Salaried,Maharashtra,Mumbai,659,282490
586,26,Salaried,Maharashtra,Mumbai,602,228610
587,30,Salaried,Uttar Pradesh,Noida,602,303073
588,39,Salaried,Uttar Pradesh,Lucknow,741,213798
589,39,Salaried,Karnataka,Mysuru,771,282424
590,37,Salaried,Telangana,Warangal,601,225479
591,44,Self-Employed,Tamil Nadu,Coimbatore,714,235079
592,30,Salaried,West Bengal,Siliguri,722,868373
593,36,Self-Employed,Maharashtra,Pune,672,203204
594,42,Salaried,Maharashtra,Pune,665,231197
595,41,Self-Employed,Gujarat,Ahmedabad,699,866946
596,45,Salaried,Delhi,Dwarka,728,631400
597,39,Salaried,Tamil Nadu,Coimbatore,604,222183
598,34,Salaried,Tamil Nadu,Madurai,562,448268
599,39,Salaried,Gujarat,Ahmedabad,562,1355557
600,28,Salaried,West Bengal,Siliguri,756,842052
601,23,Salaried,Tamil Nadu,Chennai,556,757514
602,41,Salaried,West Bengal,Siliguri,773,442063
603,36,Salaried,Delhi,New Delhi,766,501874
604,38,Salaried,West Bengal,Howrah,631,251693
605,22,Salaried,Telangana,Nizamabad,695,507986
606,33,Salaried,Tamil Nadu,Madurai,635,259336
607,31,Self-Employed,Telangana,Nizamabad,707,1622149
608,29,Salaried,Gujarat,Ahmedabad,665,453491
609,21,Salaried,Gujarat,Surat,680,309113
610,33,Self-Employed,Tamil Nadu,Chennai,674,266370
611,43,Salaried,Karnataka,Bengaluru,680,373527
612,39,Salaried,Uttar Pradesh,Kanpur,645,314909
613,31,Self-Employed,Gujarat,Vadodara,577,1220450
614,36,Self-Employed,Karnataka,Mangaluru,670,1462375
615,42,Salaried,Tamil Nadu,Chennai,606,1687234
616,21,Salaried,Tamil Nadu,Coimbatore,778,588244
617,35,Salaried,Telangana,Hyderabad,557,334924
618,40,Self-Employed,Delhi,Rohini,558,709360
619,41,Salaried,Delhi,Dwarka,635,279015
620,50,Salaried,Gujarat,Vadodara,691,784261
621,45,Self-Employed,Maharashtra,Mumbai,604,916730
622,39,Salaried,West Bengal,Siliguri,745,450116
623,38,Salaried,Gujarat,Ahmedabad,692,973788
624,42,Self-Employed,West Bengal,Siliguri,681,677954
625,32,Salaried,Telangana,Warangal,601,504003
626,36,Salaried,Delhi,Rohini,682,208323
627,43,Salaried,Telangana,Nizamabad,641,714931
628,52,Self-Employed,Karnataka,Bengaluru,792,185971
629,35,Salaried,Karnataka,Mysuru,728,183431
630,36,Salaried,Gujarat,Ahmedabad,636,504462
631,38,Salaried,Karnataka,Mysuru,667,273168
632,47,Salaried,Karnataka,Bengaluru,678,823593
633,36,Self-Employed,Maharashtra,Pune,580,1011128
634,48,Salaried,Telangana,Warangal,647,475905
635,28,Salaried,Uttar Pradesh,Kanpur,750,592930
636,35,Salaried,Tamil Nadu,Coimbatore,741,957298
637,34,Self-Employed,Tamil Nadu,Coimbatore,621,450390
638,42,Salaried,West Bengal,Siliguri,617,200766
639,44,Self-Employed,Tamil Nadu,Madurai,691,200937
640,24,Salaried,Uttar Pradesh,Lucknow,631,378880
641,29,Salaried,Delhi,Rohini,682,538067
642,39,Salaried,Delhi,Rohini,613,685923
643,31,Salaried,Karnataka,Mangaluru,669,185816
644,24,Salaried,Karnataka,Mysuru,606,1307552
645,44,Salaried,Maharashtra,Nagpur,562,834812
646,40,Self-Employed,West Bengal,Siliguri,626,197544
647,40,Self-Employed,Delhi,Dwarka,775,217199
648,32,Salaried,Uttar Pradesh,Lucknow,678,585222
649,44,Self-Employed,Maharashtra,Nagpur,668,1069827
650,34,Salaried,Delhi,Dwarka,601,402543
651,45,Salaried,Telangana,Hyderabad,633,967189
652,29,Salaried,Gujarat,Surat,606,391033
653,29,Salaried,Uttar Pradesh,Lucknow,621,963877
654,38,Salaried,Uttar Pradesh,Noida,565,327710
655,30,Salaried,Uttar Pradesh,Noida,710,1022648
656,41,Self-Employed,Tamil Nadu,Madurai,601,275166
657,38,Salaried,West Bengal,Kolkata,773,274291
658,29,Self-Employed,West Bengal,Howrah,633,507825
659,37,Salaried,Delhi,Rohini,552,515917
660,33,Salaried,Tamil Nadu,Coimbatore,632,1317807
661,43,Salaried,Delhi,Dwarka,600,245558
662,31,Salaried,Delhi,New Delhi,636,920675
663,32,Salaried,Delhi,Dwarka,678,199224
664,46,Self-Employed,Uttar Pradesh,Lucknow,617,250949
665,54,Self-Employed,Tamil Nadu,Chennai,744,223809
666,52,Salaried,Telangana,Nizamabad,745,577355
667,37,Salaried,West Bengal,Howrah,698,269755
668,38,Self-Employed,Gujarat,Ahmedabad,654,289278
669,48,Salaried,Delhi,Rohini,624,568686
670,35,Salaried,Tamil Nadu,Coimbatore,594,653306
671,28,Self-Employed,Telangana,Nizamabad,681,498084
672,37,Salaried,Tamil Nadu,Coimbatore,763,469868
673,40,Salaried,Maharashtra,Pune,564,250227
674,29,Salaried,Tamil Nadu,Coimbatore,673,239632
675,23,Self-Employed,Maharashtra,Pune,653,570888
676,25,Salaried,Maharashtra,Pune,626,990735
677,41,Salaried,Karnataka,Bengaluru,661,1135578
678,30,Salaried,Karnataka,Mysuru,611,430856
679,35,Salaried,Tamil Nadu,Madurai,659,624785
680,38,Salaried,West Bengal,Howrah,684,1285169
681,41,Self-Employed,Tamil Nadu,Chennai,641,208417
682,33,Self-Employed,Maharashtra,Pune,610,237047
683,40,Self-Employed,Telangana,Hyderabad,676,207533
684,29,Salaried,Gujarat,Vadodara,797,187067
685,33,Salaried,Tamil Nadu,Chennai,674,578663
686,28,Salaried,Delhi,Rohini,644,552863
687,45,Self-Employed,Telangana,Hyderabad,657,235316
688,36,Salaried,Tamil Nadu,Chennai,700,198422
689,30,Salaried,Karnataka,Mysuru,619,254385
690,33,Salaried,Telangana,Hyderabad,663,187254
691,34,Salaried,Delhi,Dwarka,691,235441
692,42,Salaried,Uttar Pradesh,Kanpur,711,883622
693,23,Self-Employed,Delhi,New Delhi,671,219945
694,28,Self-Employed,Telangana,Warangal,689,989263
695,33,Self-Employed,Karnataka,Bengaluru,613,582914
696,56,Self-Employed,Gujarat,Ahmedabad,656,859746
697,44,Self-Employed,Telangana,Nizamabad,727,435199
698,35,Salaried,West Bengal,Kolkata,665,618095
699,42,Salaried,Delhi,New Delhi,603,997675
700,52,Salaried,West Bengal,Howrah,655,281774
701,34,Self-Employed,Karnataka,Mangaluru,645,417654
702,33,Self-Employed,Delhi,New Delhi,735,584708
703,46,Salaried,Maharashtra,Nagpur,713,302233
704,40,Salaried,Telangana,Warangal,606,873334
705,41,Salaried,Uttar Pradesh,Noida,698,279335
706,32,Salaried,Karnataka,Bengaluru,789,190567
707,51,Salaried,Gujarat,Surat,638,913593
708,50,Salaried,Telangana,Nizamabad,679,710341
709,41,Salaried,Tamil Nadu,Chennai,692,383163
710,41,Salaried,Tamil Nadu,Chennai,694,596000
711,21,Self-Employed,Telangana,Warangal,641,478630
712,41,Salaried,Telangana,Hyderabad,639,221669
713,34,Salaried,West Bengal,Howrah,791,204100
714,39,Self-Employed,Uttar Pradesh,Lucknow,640,665110
715,41,Salaried,Karnataka,Bengaluru,771,270754
716,33,Salaried,Gujarat,Vadodara,687,355677
717,22,Salaried,West Bengal,Howrah,781,1484985
718,39,Self-Employed,Uttar Pradesh,Noida,721,355934
719,30,Salaried,Karnataka,Mysuru,656,546592
720,33,Self-Employed,Delhi,Rohini,571,529805
721,31,Salaried,Telangana,Hyderabad,609,757213
722,33,Self-Employed,Maharashtra,Pune,775,181282
723,21,Salaried,West Bengal,Siliguri,654,186059
724,46,Salaried,Telangana,Hyderabad,654,292863
725,38,Self-Employed,Maharashtra,Mumbai,633,390195
726,45,Salaried,Uttar Pradesh,Kanpur,605,468035
727,52,Self-Employed,West Bengal,Kolkata,653,1557481
728,36,Salaried,Gujarat,Ahmedabad,608,281996
729,22,Salaried,Karnataka,Mysuru,667,407465
730,29,Salaried,Tamil Nadu,Madurai,586,1050953
731,26,Salaried,Uttar Pradesh,Kanpur,690,782445
732,32,Self-Employed,Uttar Pradesh,Kanpur,556,343434
733,37,Salaried,Gujarat,Ahmedabad,577,429505
734,21,Salaried,Delhi,New Delhi,619,377006
735,39,Self-Employed,Telangana,Hyderabad,699,247525
736,24,Salaried,Karnataka,Bengaluru,661,245372
737,38,Salaried,Uttar Pradesh,Kanpur,610,287177
738,35,Self-Employed,Tamil Nadu,Madurai,648,515849
739,33,Salaried,Uttar Pradesh,Noida,611,551795
740,35,Salaried,Maharashtra,Nagpur,635,212680
741,32,Self-Employed,Delhi,Rohini,760,671416
742,31,Self-Employed,West Bengal,Siliguri,642,579563
743,23,Self-Employed,West Bengal,Siliguri,690,203239
744,36,Self-Employed,Telangana,Warangal,673,902731
745,51,Salaried,Uttar Pradesh,Noida,592,618093
746,52,Salaried,Delhi,Dwarka,642,190523
747,47,Salaried,Delhi,Rohini,598,260818
748,42,Self-Employed,Karnataka,Mangaluru,703,488126
749,31,Self-Employed,Tamil Nadu,Chennai,657,729027
750,48,Salaried,Maharashtra,Mumbai,611,183084
751,36,Self-Employed,Tamil Nadu,Chennai,703,317761
752,35,Self-Employed,West Bengal,Siliguri,685,783112
753,34,Salaried,Maharashtra,Mumbai,672,363862
754,37,Self-Employed,Telangana,Nizamabad,778,842165
755,33,Salaried,Maharashtra,Pune,696,1560738
756,35,Salaried,Delhi,New Delhi,672,331859
757,27,Salaried,Delhi,Dwarka,600,765932
758,33,Salaried,Uttar Pradesh,Lucknow,709,585519
759,54,Salaried,Karnataka,Mysuru,551,586399
760,35,Self-Employed,Karnataka,Mangaluru,694,1155837
761,34,Salaried,Uttar Pradesh,Kanpur,598,909799
762,40,Salaried,Tamil Nadu,Chennai,616,877115
763,42,Salaried,West Bengal,Siliguri,559,294344
764,27,Salaried,Tamil Nadu,Madurai,682,400721
765,34,Salaried,Delhi,Dwarka,745,229975
766,43,Salaried,Uttar Pradesh,Lucknow,555,649304
767,38,Self-Employed,Tamil Nadu,Madurai,564,1343062
768,37,Self-Employed,Maharashtra,Pune,656,526167
769,48,Salaried,Telangana,Hyderabad,559,527131
770,31,Salaried,Uttar Pradesh,Kanpur,650,1493687
771,37,Salaried,Telangana,Nizamabad,681,644246
772,32,Salaried,Uttar Pradesh,Lucknow,655,294698
773,48,Salaried,Maharashtra,Mumbai,629,896570
774,21,Salaried,Karnataka,Mangaluru,679,1776476
775,31,Salaried,Gujarat,Vadodara,764,710945
776,32,Self-Employed,Gujarat,Vadodara,740,634943
777,41,Salaried,Delhi,Rohini,734,656563
778,41,Self-Employed,Gujarat,Ahmedabad,628,193582
779,47,Salaried,Delhi,Rohini,551,546978
780,23,Salaried,Maharashtra,Pune,699,301049
781,42,Self-Employed,Telangana,Warangal,717,709848
782,34,Salaried,West Bengal,Siliguri,630,902493
783,31,Self-Employed,Karnataka,Mysuru,795,207291
784,40,Salaried,Tamil Nadu,Madurai,630,526426
785,29,Salaried,Tamil Nadu,Chennai,715,765368
786,21,Self-Employed,Maharashtra,Mumbai,697,879421
787,33,Self-Employed,Tamil Nadu,Coimbatore,665,283682
788,24,Salaried,West Bengal,Kolkata,738,531714
789,31,Salaried,Uttar Pradesh,Kanpur,692,960953
790,39,Salaried,Maharashtra,Pune,707,667858
791,38,Salaried,Delhi,Dwarka,628,190515
792,49,Salaried,Gujarat,Vadodara,643,576182
793,34,Salaried,Telangana,Hyderabad,685,319070
794,24,Salaried,West Bengal,Kolkata,552,1204420
795,30,Salaried,Delhi,Rohini,615,413803
796,29,Self-Employed,Delhi,Rohini,785,260596
797,26,Self-Employed,Tamil Nadu,Madurai,756,502374
798,39,Salaried,Maharashtra,Mumbai,670,342317
799,31,Self-Employed,West Bengal,Siliguri,649,293819
800,21,Self-Employed,Karnataka,Bengaluru,798,209203
801,42,Salaried,West Bengal,Siliguri,721,741959
802,35,Salaried,West Bengal,Kolkata,683,407621
803,39,Salaried,Tamil Nadu,Madurai,659,468769
804,37,Salaried,Gujarat,Ahmedabad,670,1162265
805,41,Salaried,Tamil Nadu,Chennai,630,355121
806,36,Salaried,West Bengal,Howrah,641,188363
807,46,Salaried,Karnataka,Bengaluru,690,953947
808,39,Salaried,Karnataka,Mangaluru,799,378373
809,39,Salaried,Maharashtra,Nagpur,553,255455
810,39,Salaried,Uttar Pradesh,Lucknow,708,1392873
811,24,Salaried,Karnataka,Mangaluru,601,1567696
812,35,Salaried,Telangana,Nizamabad,750,586790
813,34,Self-Employed,Maharashtra,Nagpur,630,263228
814,38,Salaried,Telangana,Hyderabad,569,560706
815,25,Salaried,Gujarat,Vadodara,687,463341
816,49,Salaried,Delhi,New Delhi,550,736662
817,37,Self-Employed,West Bengal,Howrah,578,687963
818,26,Salaried,Gujarat,Surat,590,1187077
819,22,Salaried,Uttar Pradesh,Lucknow,782,374928
820,34,Salaried,West Bengal,Kolkata,690,336564
821,35,Salaried,Telangana,Nizamabad,577,473685
822,30,Salaried,Karnataka,Mysuru,575,253526
823,37,Salaried,Karnataka,Bengaluru,644,216794
824,31,Salaried,Tamil Nadu,Chennai,752,422789
825,40,Self-Employed,Gujarat,Vadodara,658,831836
826,30,Salaried,West Bengal,Kolkata,562,616476
827,36,Salaried,West Bengal,Kolkata,745,961127
828,44,Salaried,Karnataka,Bengaluru,565,1773989
829,57,Self-Employed,Tamil Nadu,Coimbatore,661,195725
830,28,Self-Employed,Karnataka,Mangaluru,739,1429708
831,32,Salaried,Gujarat,Vadodara,602,254127
832,29,Self-Employed,Maharashtra,Mumbai,593,720315
833,42,Salaried,Tamil Nadu,Madurai,800,450548
834,27,Salaried,Maharashtra,Mumbai,650,232931
835,32,Salaried,Uttar Pradesh,Lucknow,686,210530
836,36,Salaried,Maharashtra,Pune,638,515022
837,28,Salaried,Uttar Pradesh,Noida,769,202931
838,28,Self-Employed,Karnataka,Mysuru,647,921443
839,32,Salaried,Uttar Pradesh,Noida,668,210612
840,21,Salaried,Tamil Nadu,Coimbatore,613,936607
841,24,Salaried,Telangana,Nizamabad,659,458294
842,33,Salaried,West Bengal,Kolkata,712,231563
843,37,Self-Employed,Uttar Pradesh,Kanpur,646,1209673
844,35,Salaried,Telangana,Hyderabad,588,428666
845,22,Salaried,West Bengal,Siliguri,685,233287
846,32,Salaried,Uttar Pradesh,Lucknow,676,772114
847,42,Self-Employed,Uttar Pradesh,Lucknow,624,1156330
848,40,Salaried,Maharashtra,Mumbai,688,690665
849,35,Self-Employed,Tamil Nadu,Coimbatore,575,367036
850,29,Salaried,Delhi,Rohini,584,591357
851,41,Salaried,Karnataka,Mysuru,632,1640877
852,31,Self-Employed,Uttar Pradesh,Lucknow,650,247703
853,27,Self-Employed,Tamil Nadu,Coimbatore,655,998258
854,30,Salaried,West Bengal,Siliguri,685,515869
855,48,Salaried,Delhi,Dwarka,589,280877
856,38,Salaried,Telangana,Nizamabad,632,180337
857,45,Self-Employed,Delhi,Rohini,746,852073
858,32,Salaried,Uttar Pradesh,Kanpur,758,195194
859,44,Self-Employed,Karnataka,Bengaluru,669,382848
860,31,Self-Employed,Uttar Pradesh,Noida,621,569391
861,35,Self-Employed,Uttar Pradesh,Lucknow,600,395372
862,56,Salaried,Tamil Nadu,Chennai,797,973180
863,42,Salaried,Delhi,Rohini,557,1591918
864,32,Salaried,Telangana,Nizamabad,761,827940
865,35,Self-Employed,Delhi,Dwarka,633,864066
866,39,Salaried,Maharashtra,Pune,580,231198
867,46,Salaried,Gujarat,Surat,658,262164
868,32,Salaried,Tamil Nadu,Madurai,743,460052
869,22,Self-Employed,Gujarat,Ahmedabad,770,650592
870,34,Salaried,Telangana,Hyderabad,630,384576
871,36,Salaried,Delhi,Rohini,654,324351
872,37,Self-Employed,Maharashtra,Mumbai,787,583015
873,47,Salaried,Delhi,Dwarka,680,606307
874,39,Self-Employed,Gujarat,Ahmedabad,698,1519263
875,43,Self-Employed,Gujarat,Ahmedabad,684,265900
876,27,Salaried,West Bengal,Kolkata,679,1590447
877,43,Salaried,Karnataka,Mangaluru,642,699328
878,53,Salaried,Delhi,Rohini,682,750124
879,42,Self-Employed,Tamil Nadu,Coimbatore,582,794409
880,38,Salaried,Tamil Nadu,Chennai,652,281705
881,37,Salaried,Gujarat,Vadodara,673,1671674
882,50,Self-Employed,Gujarat,Ahmedabad,668,366674
883,29,Self-Employed,Gujarat,Surat,643,1549548
884,35,Self-Employed,West Bengal,Howrah,754,201285
885,40,Salaried,Delhi,New Delhi,725,483215
886,42,Salaried,Delhi,Rohini,629,692000
887,33,Salaried,West Bengal,Kolkata,783,420629
888,38,Salaried,Maharashtra,Nagpur,667,300740
889,34,Self-Employed,Telangana,Warangal,679,1108108
890,37,Self-Employed,Maharashtra,Nagpur,560,536631
891,35,Salaried,Delhi,Rohini,634,501373
892,27,Salaried,Gujarat,Ahmedabad,687,216313
893,36,Salaried,Gujarat,Surat,576,379105
894,43,Salaried,West Bengal,Howrah,728,925908
895,28,Salaried,Telangana,Warangal,556,470749
896,34,Self-Employed,Karnataka,Mysuru,608,592478
897,41,Self-Employed,Delhi,Dwarka,724,352627
898,27,Self-Employed,Telangana,Nizamabad,643,337867
899,37,Self-Employed,Gujarat,Surat,626,649896
900,28,Self-Employed,Delhi,Dwarka,760,223955
901,45,Self-Employed,Uttar Pradesh,Kanpur,702,231499
902,55,Salaried,Uttar Pradesh,Noida,792,331905
903,52,Self-Employed,West Bengal,Kolkata,551,589295
904,34,Self-Employed,West Bengal,Siliguri,768,320594
905,42,Salaried,Delhi,New Delhi,693,453767
906,37,Salaried,West Bengal,Howrah,633,468850
907,37,Salaried,Uttar Pradesh,Lucknow,569,453911
908,48,Self-Employed,West Bengal,Howrah,636,739825
909,25,Self-Employed,Telangana,Hyderabad,772,339329
910,44,Salaried,Gujarat,Vadodara,650,468817
911,36,Salaried,Uttar Pradesh,Lucknow,603,827583
912,47,Salaried,Telangana,Nizamabad,621,425734
913,37,Salaried,Uttar Pradesh,Noida,676,218765
914,31,Salaried,Uttar Pradesh,Kanpur,628,402716
915,38,Self-Employed,Maharashtra,Nagpur,694,502228
916,42,Salaried,Tamil Nadu,Madurai,666,255270
917,36,Salaried,Karnataka,Mysuru,700,293758
918,40,Self-Employed,Gujarat,Surat,712,974556
919,32,Self-Employed,Tamil Nadu,Chennai,664,189491
920,21,Salaried,Delhi,Rohini,686,202374
921,43,Salaried,Delhi,Dwarka,580,430181
922,42,Self-Employed,Maharashtra,Mumbai,630,1576321
923,37,Salaried,Uttar Pradesh,Kanpur,698,540560
924,37,Salaried,Uttar Pradesh,Noida,735,530465
925,44,Self-Employed,Delhi,Dwarka,637,1580139
926,32,Salaried,Delhi,Rohini,660,289949
927,30,Salaried,Gujarat,Surat,570,776813
928,34,Self-Employed,West Bengal,Howrah,580,273832
929,46,Salaried,Tamil Nadu,Madurai,633,1567066
930,25,Salaried,West Bengal,Kolkata,655,251582
931,46,Salaried,Gujarat,Surat,774,435660
932,31,Salaried,Maharashtra,Mumbai,777,255077
933,27,Self-Employed,Delhi,New Delhi,595,643045
934,46,Salaried,Telangana,Warangal,691,395163
935,35,Salaried,Gujarat,Surat,652,527382
936,26,Salaried,Uttar Pradesh,Lucknow,665,307284
937,33,Self-Employed,Telangana,Hyderabad,674,430296
938,43,Salaried,Uttar Pradesh,Lucknow,603,418245
939,46,Salaried,Gujarat,Vadodara,634,511727
940,33,Salaried,Delhi,Dwarka,778,1473566
941,39,Self-Employed,Karnataka,Mangaluru,716,1589824
942,42,Salaried,Tamil Nadu,Coimbatore,650,932079
943,31,Salaried,Uttar Pradesh,Noida,625,235511
944,39,Salaried,Delhi,Dwarka,657,397389
945,36,Salaried,Gujarat,Vadodara,648,320343
946,32,Self-Employed,Gujarat,Surat,769,227492
947,32,Salaried,Karnataka,Mysuru,713,412340
948,37,Salaried,West Bengal,Kolkata,747,456240
949,36,Self-Employed,Tamil Nadu,Madurai,663,283030
950,31,Self-Employed,Gujarat,Vadodara,696,339778
951,33,Salaried,Maharashtra,Mumbai,619,319308
952,45,Salaried,Maharashtra,Mumbai,647,625648
953,38,Salaried,Delhi,Rohini,682,961895
954,43,Self-Employed,Telangana,Hyderabad,661,522956
955,46,Self-Employed,Tamil Nadu,Coimbatore,744,598238
956,41,Salaried,Uttar Pradesh,Lucknow,768,292722
957,54,Salaried,Uttar Pradesh,Kanpur,589,647472
