loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursed_date
697,524,58190,24,14.61,2023-10-26
698,525,149472,12,13.67,2024-07-05
699,526,78192,36,13.7,2025-03-18
700,527,116925,24,12.81,2024-11-15
701,528,58486,36,10.59,2024-01-14
702,528,70329,12,11.5,2024-04-26
703,529,74375,48,12.22,2024-07-26
704,529,58524,36,13.53,2022-04-25
705,529,132991,36,12.05,2022-01-20
706,530,210690,36,17.85,2023-09-22
707,530,224703,12,16.61,2024-10-10
708,531,125224,48,12.81,2025-01-07
709,531,259134,24,12.14,2025-02-27
710,531,129716,24,12.94,2025-06-02
711,532,122919,12,11.97,2022-04-30
712,532,65578,12,11.84,2025-03-30
713,533,74963,36,10.59,2022-06-08
714,534,79222,12,13.28,2024-06-16
715,534,53495,36,12.1,2024-08-07
716,535,117628,12,17.02,2024-01-16
717,536,261546,24,14.8,2024-12-15
718,536,275178,24,15.07,2025-03-23
719,537,79589,12,14.4,2023-07-18
720,538,87633,48,12.78,2025-03-23
721,539,171048,36,14.51,2022-04-17
722,540,86652,36,13.39,2024-03-03
723,541,69378,36,12.69,2023-01-13
724,542,103550,36,14.91,2022-05-30
725,542,69430,36,14.35,2023-01-08
726,543,58757,48,15.05,2022-03-24
727,544,64831,24,14.08,2022-03-11
728,545,205521,12,17.46,2022-09-29
729,546,119860,12,13.1,2022-02-26
730,546,148517,24,12.59,2024-01-28
731,547,191430,36,14.62,2024-09-03
732,548,916029,12,16.55,2024-03-14
733,549,86691,12,12.26,2023-06-22
734,549,57246,24,12.12,2025-02-06
735,550,94518,36,15.09,2022-08-04
736,551,236770,48,10.51,2025-04-04
737,552,186331,36,15.01,2023-01-10
738,553,370724,12,12.09,2024-05-16
739,554,51674,48,11.12,2022-08-27
740,555,165911,24,15.06,2022-01-15
741,556,198875,24,15.56,2023-06-29
742,557,59068,36,14.74,2024-11-26
743,558,159833,24,12.27,2025-02-02
744,559,58790,36,10.83,2022-12-30
745,560,171745,48,14.94,2024-03-09
746,560,68338,36,15.39,2023-03-11
747,561,52600,48,10.5,2024-10-31
748,561,52371,36,10.63,2023-10-27
749,561,81586,24,11.65,2025-05-20
750,562,65943,36,15.98,2024-10-30
751,563,56480,48,14.86,2023-07-14
752,563,50442,24,15.47,2022-11-16
753,564,82093,12,10.62,2022-12-01
754,565,292829,36,13.17,2022-01-16
755,566,115182,24,16.13,2022-03-28
756,567,268884,36,16.56,2025-05-15
757,568,65516,48,11.45,2025-03-25
758,569,124282,12,14.57,2022-09-25
759,570,251762,24,11.86,2022-11-18
760,571,79626,24,15.92,2023-05-31
761,572,51390,24,13.61,2022-05-09
762,572,64314,24,13.29,2022-01-25
763,573,140067,12,11.67,2024-05-09
764,573,101505,24,10.27,2024-03-03
765,574,118289,24,13.2,2024-02-28
766,575,243762,12,11.29,2024-11-17
767,576,277160,36,14.66,2022-09-26
768,577,316758,24,14.73,2023-10-14
769,578,139998,12,14.65,2022-08-10
770,579,127979,48,16.58,2024-03-20
771,580,167058,48,15.82,2025-04-12
772,581,162259,36,16.95,2023-02-26
773,581,284347,12,16.38,2023-02-26
774,582,97654,24,11.81,2023-12-17
775,582,65006,24,11.99,2025-06-17
776,583,209962,48,14.93,2022-09-18
777,584,307052,48,15.34,2022-01-01
778,585,67292,12,12.09,2024-11-17
779,586,80157,36,15.6,2023-09-11
780,587,116695,36,14.9,2024-09-24
781,587,66736,24,14.68,2024-02-10
782,588,80997,24,11.28,2022-04-02
783,589,103926,36,10.69,2023-05-14
784,589,54641,12,10.86,2024-09-01
785,589,58413,12,10.57,2023-08-28
786,590,62729,24,14.46,2023-09-12
787,591,53188,12,10.34,2024-08-10
788,592,161865,36,10.63,2024-05-19
789,593,56421,24,13.6,2025-04-29
790,594,64484,24,13.98,2023-11-18
791,595,205045,24,13.68,2022-01-30
792,596,190941,36,10.45,2023-04-29
793,597,100214,36,15.18,2023-04-05
794,598,100487,12,17.72,2024-09-19
795,599,55641,36,17.37,2023-12-19
796,600,75354,48,11.57,2024-09-07
797,601,151954,12,16.4,2022-03-10
798,602,51316,12,11.7,2024-04-12
799,602,66569,48,11.16,2024-05-18
800,602,122885,36,10.54,2022-06-30
801,603,59144,36,10.48,2022-02-28
802,604,77804,36,14.79,2024-04-17
803,605,65259,36,12.88,2022-07-22
804,605,103728,36,13.19,2022-01-04
805,606,54242,24,14.15,2022-03-22
806,607,246027,36,10.01,2022-05-06
807,607,492215,12,11.18,2023-06-18
808,608,86859,12,12.83,2024-09-27
809,609,72219,24,13.45,2022-12-11
810,609,99441,24,13.86,2025-02-08
811,610,50846,48,12.68,2024-12-15
812,611,98318,36,13.6,2024-12-28
813,612,84370,36,14.18,2022-06-06
814,613,328676,24,16.36,2023-08-28
815,614,651602,24,13.36,2024-10-01
816,615,663332,24,15.23,2022-08-12
817,616,79004,48,11.67,2024-04-20
818,617,140990,36,17.1,2022-02-02
819,617,83072,12,17.55,2024-03-20
820,618,267906,48,17.76,2023-03-26
821,619,103382,36,14.44,2025-01-12
822,620,258907,24,13.56,2022-09-24
823,620,165643,24,12.6,2024-05-28
824,621,312361,12,15.14,2022-07-08
825,622,97743,48,11.91,2025-02-04
826,623,196461,48,12.98,2022-01-01
827,624,290306,12,13.31,2024-08-01
828,625,94109,36,14.14,2022-10-05
829,626,73996,12,12.38,2022-03-11
830,627,99992,24,14.37,2023-03-22
831,628,57776,24,11.33,2022-10-21
832,629,56098,48,10.58,2022-01-29
833,630,104761,12,15.55,2024-09-02
834,631,58531,36,12.57,2023-01-05
835,632,169479,12,12.18,2024-03-28
836,633,227110,24,16.8,2022-07-05
837,634,151046,36,15.09,2022-08-30
838,634,146849,12,14.54,2023-06-06
839,635,118881,12,11.68,2023-08-01
840,636,177609,24,10.88,2024-11-11
841,636,272311,48,10.1,2022-05-24
842,637,145026,48,15.07,2022-04-18
843,637,199668,24,15.72,2023-05-23
844,638,58873,36,14.98,2023-07-23
845,638,88703,24,14.83,2024-05-04
846,639,54643,12,13.62,2022-10-23
847,639,52080,36,13.93,2022-02-24
848,640,116689,24,15.17,2024-03-02
849,641,96219,36,12.74,2024-12-04
850,642,116511,12,15.91,2022-09-05
851,642,260401,12,15.13,2023-03-26
852,643,73734,48,12.49,2022-05-25
853,643,70437,24,12.96,2024-12-08
854,643,52272,48,12.22,2023-08-09
855,644,112368,36,15.43,2025-03-26
856,645,347167,24,16.13,2025-03-07
857,646,64400,24,14.73,2024-04-29
858,646,86050,48,14.66,2022-09-20
859,647,78042,36,11.5,2024-07-03
860,648,63498,24,12.47,2025-05-03
861,649,357674,12,12.91,2024-01-15
862,649,124066,12,12.43,2024-12-05
863,650,67722,12,14.68,2024-01-09
864,650,181208,12,15.63,2024-08-21
865,650,192703,48,15.76,2022-10-09
866,651,496745,24,15.96,2023-10-01
867,651,341999,12,14.73,2022-09-01
868,652,74059,12,15.43,2024-07-20
869,653,357498,24,14.41,2022-11-05
870,654,143985,12,16.14,2022-01-09
871,655,329344,24,10.75,2022-07-29
872,655,102299,24,11.15,2023-11-13
873,656,148598,48,14.59,2023-11-28
874,657,57143,36,11.82,2022-10-21
875,657,55587,12,10.47,2023-11-01
876,658,234892,12,15.36,2025-05-17
877,659,159413,36,17.14,2022-08-05
878,660,613788,12,14.81,2025-01-22
879,661,134724,36,14.88,2024-01-29
880,662,228906,24,15.52,2023-08-04
881,663,54583,24,12.01,2025-04-03
882,664,103177,36,15.52,2022-03-09
883,665,74755,36,11.58,2024-01-08
884,665,58044,36,10.53,2024-04-16
885,666,115051,12,11.68,2024-08-06
886,667,56011,36,13.13,2025-01-24
887,668,78680,36,13.03,2024-10-26
888,669,120464,48,15.21,2022-07-25
889,669,204819,24,15.6,2025-04-03
890,670,139121,48,16.13,2024-03-12
891,670,216767,24,16.22,2024-03-01
892,671,212581,36,12.76,2022-04-11
893,671,129163,12,12.9,2023-07-23
894,672,136021,24,11.96,2023-10-18
895,672,59876,24,10.49,2023-03-12
896,673,88580,48,17.96,2025-01-03
897,674,67358,24,12.8,2024-04-26
898,674,59783,24,13.83,2022-02-06
899,675,237072,48,13.65,2022-06-14
900,675,79665,48,12.11,2024-08-03
901,676,302899,24,15.1,2022-09-14
902,676,517050,24,15.41,2024-01-26
903,677,52657,36,13.48,2024-08-19
904,678,83296,24,15.8,2022-02-26
905,679,72869,24,12.01,2024-08-15
906,679,159978,48,12.67,2023-10-26
907,680,267834,12,12.4,2023-03-24
908,681,74734,12,14.21,2022-12-05
909,682,56456,12,14.08,2023-05-20
910,683,80591,12,13.44,2023-03-16
911,683,55351,48,13.47,2025-03-31
912,684,60737,48,10.76,2024-12-08
913,685,115430,24,13.4,2023-09-18
914,686,154252,48,14.41,2022-05-07
915,687,63941,36,13.04,2025-06-28
916,688,53225,36,10.26,2023-12-22
917,689,50137,12,15.37,2025-01-28
918,690,56852,36,12.51,2023-11-15
919,690,54679,24,12.26,2023-06-20
920,691,58626,48,13.83,2022-10-14
921,692,267357,24,10.09,2025-05-16
922,692,220907,36,11.05,2022-06-18
923,693,68593,48,14.0,2022-03-28
924,694,306302,12,12.36,2022-05-29
925,695,286154,12,14.9,2022-10-28
926,696,192742,48,12.49,2023-06-28
927,697,60831,36,10.3,2024-09-23
928,698,209911,24,12.79,2022-03-09
929,699,340161,24,15.05,2022-02-28
930,699,82252,24,15.81,2023-09-08
931,700,77313,24,13.73,2023-08-04
932,701,142139,48,14.55,2022-03-02
933,702,50036,48,11.13,2024-11-10
934,702,160268,24,10.68,2022-06-15
935,703,91543,12,11.92,2023-06-04
936,704,183134,48,14.89,2023-03-08
937,704,524380,12,15.42,2024-06-05
938,704,266398,12,14.54,2022-09-25
939,705,78745,12,12.75,2022-11-13
940,706,57946,48,11.69,2022-10-12
941,707,309081,36,15.46,2022-06-01
942,707,253666,24,15.78,2025-06-29
943,707,201853,36,14.69,2022-10-27
944,708,241908,36,12.96,2023-02-12
945,709,116315,24,13.68,2024-01-06
946,710,97954,36,12.31,2025-04-06
947,710,77121,48,13.16,2022-07-10
948,711,188957,24,14.38,2022-10-09
949,712,68566,36,15.86,2022-05-04
950,713,89110,36,10.6,2023-03-05
951,714,112799,48,14.56,2024-03-03
952,714,145018,36,14.78,2022-06-07
953,715,84552,12,10.06,2022-06-11
954,716,154857,36,12.44,2023-10-20
955,717,139262,12,11.41,2025-01-01
956,717,146832,12,11.93,2024-08-27
957,718,61061,12,10.75,2024-03-03
958,719,229555,48,13.02,2022-01-07
959,720,124960,48,17.32,2023-04-04
960,721,195120,48,14.32,2024-07-06
961,722,71493,24,11.09,2023-08-10
962,723,62978,36,13.31,2024-04-28
963,724,63947,24,12.71,2025-01-07
964,725,53560,36,15.99,2023-07-01
965,726,56162,24,14.37,2024-11-01
966,727,223356,36,13.78,2022-01-01
967,728,83447,36,14.86,2022-02-28
968,729,182931,48,12.96,2023-11-22
969,730,378033,36,17.02,2022-01-03
970,731,259090,36,12.28,2024-02-01
971,732,84794,24,16.36,2024-10-30
972,733,179261,12,16.83,2024-11-06
973,734,86998,24,14.84,2023-06-13
974,734,171923,24,14.02,2023-10-16
975,735,62229,36,12.15,2024-09-22
976,735,63987,24,13.21,2024-10-29
977,736,68934,24,13.07,2022-12-25
978,736,59232,24,13.0,2024-08-23
979,737,79858,12,15.16,2023-06-03
980,738,71821,48,14.5,2024-08-20
981,739,138159,36,15.01,2022-05-29
982,740,76178,48,15.11,2023-04-17
983,740,58724,36,15.03,2022-12-06
984,741,167656,36,11.57,2022-11-26
985,742,105664,36,14.04,2022-02-07
986,742,110203,48,14.03,2023-08-15
987,742,194258,36,14.16,2022-10-20
988,743,70633,12,13.59,2023-04-04
989,743,57622,48,12.56,2023-04-23
990,744,78359,24,12.51,2025-06-17
991,744,384008,12,13.48,2024-06-16
992,745,89789,48,16.48,2025-04-08
993,746,52858,12,14.13,2023-10-13
994,747,94800,48,16.62,2022-01-13
995,748,72444,12,11.21,2024-05-26
996,748,126102,12,10.67,2025-04-04
997,749,189694,12,13.34,2024-05-20
998,750,64363,12,14.63,2022-07-05
999,750,72962,12,15.52,2022-04-05
1000,751,55198,12,11.99,2024-05-19
1001,751,108099,24,11.94,2025-02-20
1002,752,319375,48,12.68,2023-07-21
1003,753,50205,12,13.22,2022-06-04
1004,753,111420,12,13.79,2022-03-25
1005,754,145629,12,10.0,2024-02-13
1006,754,82163,36,11.7,2023-09-01
1007,755,183180,36,13.09,2023-03-25
1008,756,82730,48,13.78,2024-06-17
1009,756,85125,48,13.43,2022-12-17
1010,757,72922,48,15.5,2023-02-05
1011,758,72942,48,10.65,2023-07-03
1012,759,195791,36,17.19,2023-03-29
1013,760,186821,36,12.62,2023-05-05
1014,761,241992,24,17.95,2022-02-23
1015,761,564211,24,16.22,2022-11-14
1016,762,177341,24,15.1,2022-11-04
1017,763,106320,36,16.63,2023-02-11
1018,764,114872,36,13.68,2023-01-05
1019,765,55147,24,10.32,2023-03-06
1020,765,55571,48,10.34,2025-01-01
1021,765,66785,36,11.26,2022-12-19
1022,766,188254,12,17.86,2022-09-17
1023,766,89377,24,17.47,2024-06-18
1024,766,142846,36,17.48,2024-08-02
1025,767,255028,48,17.03,2025-03-19
1026,768,90185,24,13.85,2024-07-20
1027,769,232311,24,17.61,2024-03-13
1028,770,340694,36,12.69,2022-11-09
1029,771,178574,24,12.81,2022-11-12
1030,772,60644,48,13.39,2022-01-14
1031,773,157733,36,14.65,2024-05-29
1032,774,604096,48,12.88,2022-07-16
1033,774,444384,36,12.31,2025-05-31
1034,775,107136,12,10.38,2022-05-03
1035,776,177706,36,11.42,2022-10-31
1036,777,172379,24,10.73,2024-11-10
1037,778,65508,24,15.94,2023-08-14
1038,778,67858,24,15.03,2022-12-09
1039,778,84808,12,14.76,2023-11-03
1040,779,178920,12,17.43,2025-04-15
1041,780,64372,36,12.33,2023-08-17
1042,781,124256,12,11.26,2022-12-08
1043,781,84788,24,10.95,2025-06-26
1044,782,366909,36,15.59,2024-10-14
1045,782,58558,24,14.98,2025-04-24
1046,783,59798,24,10.51,2023-11-09
1047,784,106351,36,15.66,2022-04-15
1048,785,131360,36,10.3,2022-12-17
1049,786,170243,12,13.6,2023-10-04
1050,786,91635,24,13.83,2022-12-11
1051,787,61093,12,12.39,2024-09-14
1052,788,102809,36,10.32,2025-04-29
1053,788,57114,36,11.88,2024-06-04
1054,789,109257,48,12.64,2022-05-21
1055,789,124848,12,12.21,2024-10-22
1056,790,126097,12,10.78,2023-09-11
1057,790,245924,24,10.74,2024-11-03
1058,791,52543,24,15.12,2022-06-09
1059,792,201115,48,15.73,2023-10-30
1060,793,66597,24,13.53,2024-06-05
1061,794,495195,48,17.34,2024-12-23
1062,795,123822,24,15.55,2022-09-02
1063,796,64694,36,10.26,2023-07-11
1064,797,98449,48,11.51,2022-02-17
1065,798,59011,36,13.11,2023-06-11
1066,799,56748,48,14.98,2023-10-17
1067,800,54219,12,11.09,2022-06-25
1068,800,73330,12,11.72,2022-01-27
1069,801,314042,36,11.41,2024-10-14
1070,801,51968,24,11.94,2025-03-28
1071,802,93523,36,13.16,2023-11-27
1072,803,93130,48,12.53,2025-06-24
1073,804,275892,24,13.43,2023-02-20
1074,805,122855,36,14.56,2023-11-29
1075,805,74266,12,14.89,2023-11-01
1076,805,54810,12,14.96,2024-12-10
1077,806,64984,48,15.09,2023-01-23
1078,806,66944,36,14.62,2023-05-17
1079,807,113677,36,12.66,2022-08-24
1080,807,362184,24,13.03,2025-01-27
1081,808,142363,48,10.76,2023-02-13
1082,809,175873,24,16.89,2023-02-01
1083,810,448219,36,11.62,2023-09-19
1084,810,483719,48,11.94,2022-11-10
1085,811,698032,48,14.68,2023-06-01
1086,812,124456,36,10.42,2024-07-28
1087,813,71855,36,15.86,2025-05-28
1088,814,52289,12,16.14,2024-03-03
1089,815,103308,48,13.56,2024-01-20
1090,816,485743,36,17.57,2022-11-12
1091,817,69836,36,16.65,2024-03-28
1092,818,439041,24,16.01,2022-08-04
1093,819,88269,12,10.55,2024-12-14
1094,819,50431,48,11.38,2022-04-12
1095,820,50689,36,12.63,2024-08-01
1096,821,81873,24,17.71,2024-01-29
1097,821,235737,48,17.1,2023-12-18
1098,821,225811,36,16.34,2025-03-10
1099,822,84295,36,16.19,2022-10-04
1100,823,70631,36,15.02,2025-04-23
1101,823,93217,36,14.88,2025-01-06
1102,824,57084,24,11.02,2023-06-03
1103,825,177556,48,12.35,2022-06-11
1104,826,262231,24,17.19,2022-05-09
1105,827,236357,36,10.1,2023-09-20
1106,828,673487,24,17.26,2022-04-17
1107,829,50449,12,12.37,2022-06-25
1108,829,56964,48,12.01,2023-08-25
1109,830,627311,24,11.53,2024-06-23
1110,831,62765,12,15.15,2024-01-27
1111,832,234482,24,16.24,2022-07-12
1112,832,69001,12,17.54,2022-03-18
1113,833,137581,36,10.13,2024-04-05
1114,833,91891,36,10.63,2023-08-20
1115,834,70764,36,13.87,2022-03-24
1116,834,79558,12,12.64,2022-01-18
1117,835,94942,36,12.6,2023-02-21
1118,836,142103,24,14.77,2022-07-29
1119,837,51597,48,11.07,2023-05-10
1120,838,87608,48,15.79,2025-03-22
1121,839,73937,48,12.84,2024-08-22
1122,840,198461,36,15.26,2023-09-03
1123,840,506935,24,14.32,2023-08-23
1124,840,302962,36,14.71,2022-04-27
1125,841,87898,24,13.1,2024-08-16
1126,842,77266,12,10.76,2024-06-11
1127,843,71879,24,15.03,2023-12-17
1128,844,275575,24,16.29,2023-01-31
1129,845,74295,36,12.83,2024-06-17
1130,845,101003,24,12.07,2022-06-28
1131,846,115635,12,13.0,2023-04-06
1132,846,114930,48,12.01,2022-05-06
1133,847,484909,12,14.36,2025-03-25
1134,848,58639,24,12.44,2024-08-19
1135,849,97921,12,17.82,2023-01-08
1136,850,110821,48,17.89,2024-02-16
1137,851,495789,36,14.21,2022-08-16
1138,852,62941,48,13.32,2023-03-20
1139,852,95079,12,12.67,2022-06-22
1140,853,239861,12,12.52,2025-06-24
1141,854,121976,36,12.27,2022-03-22
1142,855,125561,12,16.58,2022-04-28
1143,855,124780,24,16.89,2024-07-08
1144,856,60648,24,14.56,2022-01-13
1145,857,198988,24,10.85,2022-12-09
1146,858,59242,24,10.03,2023-04-04
1147,859,125913,36,12.45,2024-08-02
1148,860,294250,36,14.63,2022-12-24
1149,861,179037,48,14.41,2023-06-30
1150,862,243984,12,10.06,2022-12-15
1151,863,415230,24,16.11,2023-12-06
1152,864,169498,36,11.66,2023-07-08
1153,865,147461,36,14.11,2025-04-26
1154,865,61227,24,15.67,2024-04-24
1155,866,76406,36,16.22,2023-05-22
1156,867,59657,12,13.95,2024-11-26
1157,868,156301,36,10.83,2022-07-03
1158,869,148956,12,10.2,2022-07-19
1159,870,146088,36,15.51,2022-04-28
1160,871,76440,48,12.73,2024-07-31
1161,872,63115,24,10.77,2022-09-19
1162,872,174736,48,10.74,2024-05-16
1163,873,89067,36,13.44,2023-06-12
1164,874,89585,12,12.21,2024-05-26
1165,874,304990,36,13.63,2025-05-15
1166,875,77039,36,13.38,2023-07-07
1167,876,65409,36,13.14,2023-10-13
1168,877,166168,12,15.18,2024-03-01
1169,878,127850,12,12.07,2023-12-15
1170,878,69052,48,12.59,2022-09-24
1171,879,102110,36,17.08,2025-01-20
1172,879,244508,36,17.66,2023-11-26
1173,880,52078,48,13.07,2024-02-06
1174,880,56185,12,12.34,2024-05-26
1175,880,58670,24,13.73,2024-03-23
1176,881,203496,36,13.42,2023-01-17
1177,881,526964,36,13.84,2025-04-28
1178,882,130713,48,13.93,2025-04-28
1179,883,557675,12,15.26,2023-11-14
1180,884,55238,24,11.61,2022-12-10
1181,884,63148,12,10.27,2022-03-11
1182,885,89680,36,11.67,2023-05-13
1183,886,246740,48,14.97,2024-05-19
1184,887,92359,24,10.47,2024-03-08
1185,888,119660,48,12.99,2024-08-06
1186,889,244512,24,12.95,2024-02-02
1187,890,152115,24,17.7,2022-11-22
1188,891,225732,48,14.25,2024-01-13
1189,892,58393,48,13.38,2023-10-27
1190,892,59657,12,12.36,2022-07-16
1191,893,64118,24,16.16,2022-10-30
1192,893,128977,36,16.25,2022-04-02
1193,893,136108,12,16.07,2025-06-11
1194,894,240889,36,10.6,2022-07-14
1195,895,132844,24,17.48,2024-08-14
1196,895,69721,48,16.06,2022-10-10
1197,895,115660,36,16.97,2025-04-04
1198,896,188374,24,14.98,2024-02-18
1199,897,75437,36,10.81,2024-02-24
1200,897,73536,48,11.17,2023-08-28
1201,897,50365,48,11.22,2024-06-04
1202,898,82332,36,14.92,2024-03-26
1203,899,316884,36,14.78,2025-02-17
1204,900,69896,12,10.31,2022-06-07
1205,901,51558,12,10.85,2022-10-06
1206,902,101124,48,10.33,2025-05-18
1207,903,68130,24,16.15,2024-07-29
1208,903,126130,24,17.71,2025-05-04
1209,904,62163,36,10.19,2022-05-22
1210,904,113028,24,11.69,2024-10-02
1211,905,92617,24,13.97,2022-06-27
1212,906,189555,48,15.94,2023-07-07
1213,907,110178,12,17.1,2025-05-11
1214,907,118434,12,16.96,2024-10-08
1215,908,273950,24,15.12,2022-03-28
1216,909,82376,24,11.05,2022-04-17
1217,910,52825,24,12.19,2023-04-30
1218,910,130456,36,13.5,2024-03-13
1219,911,61614,36,15.22,2023-11-21
1220,912,79391,48,14.48,2023-12-03
1221,913,50089,24,13.0,2023-04-30
1222,914,178685,36,14.02,2024-03-19
1223,915,125453,36,13.96,2025-04-30
1224,916,87774,48,13.08,2023-07-09
1225,916,65721,24,13.79,2022-02-15
1226,917,70718,36,10.59,2024-09-22
1227,918,118956,24,11.37,2022-07-02
1228,919,57307,36,13.4,2022-12-02
1229,920,66508,48,13.91,2025-01-18
1230,921,190219,12,17.59,2022-06-09
1231,922,281147,12,14.64,2025-06-29
1232,922,445694,48,15.98,2022-01-17
1233,922,125391,12,15.4,2023-09-23
1234,923,99536,48,13.4,2022-07-29
1235,923,210046,24,13.49,2025-05-22
1236,924,123759,36,11.88,2022-01-15
1237,925,387491,24,14.95,2022-12-26
1238,925,148591,36,14.22,2025-02-17
1239,926,71633,36,13.64,2022-07-31
1240,926,53456,48,12.44,2024-03-07
1241,927,74304,48,17.28,2022-08-02
1242,928,63529,24,17.33,2025-06-04
1243,928,97437,36,17.42,2023-06-08
1244,929,946820,12,15.63,2024-08-31
1245,929,251676,12,15.61,2023-12-05
1246,930,112479,48,13.79,2022-12-06
1247,930,59392,24,12.94,2022-03-17
1248,931,106025,24,10.23,2024-11-05
1249,932,65942,24,10.1,2023-02-05
1250,933,241825,48,17.36,2022-03-18
1251,934,131895,12,12.57,2025-02-15
1252,935,103247,48,12.49,2024-03-07
1253,936,81809,24,13.17,2024-10-22
1254,936,54342,36,13.2,2025-01-31
1255,936,75966,12,12.76,2022-07-14
1256,937,74447,24,12.57,2024-03-06
1257,937,92441,36,12.95,2024-02-10
1258,938,55435,24,15.15,2024-07-29
1259,939,160432,48,14.91,2025-06-25
1260,939,70933,48,14.18,2022-10-12
1261,940,196220,48,11.1,2022-01-10
1262,941,613855,48,11.09,2023-08-20
1263,941,606737,24,11.12,2022-02-27
1264,942,84310,36,12.51,2022-12-28
1265,943,73729,36,14.94,2022-02-05
1266,943,74612,36,14.77,2022-02-03
1267,944,146667,24,13.17,2022-07-25
1268,944,102337,36,13.18,2023-10-29
1269,944,56287,36,13.51,2023-02-14
1270,945,80327,24,14.72,2022-11-21
1271,946,77823,24,11.82,2023-03-21
1272,946,81161,12,10.84,2025-06-20
1273,947,114134,48,12.0,2022-01-12
1274,948,159545,36,10.17,2022-06-13
1275,949,117560,36,13.46,2023-07-26
1276,949,52200,12,13.79,2024-11-12
1277,949,51272,12,13.1,2022-01-27
1278,950,68142,36,13.4,2024-06-12
1279,950,51736,24,13.34,2022-02-08
1280,951,83524,36,14.18,2023-05-10
1281,952,151450,48,15.86,2022-05-03
1282,952,67479,48,15.85,2024-05-21
1283,953,141886,12,13.56,2022-01-25
1284,954,135977,36,12.06,2022-10-31
1285,955,207253,12,10.1,2023-02-27
1286,956,50867,12,10.08,2024-08-30
1287,957,193007,36,16.37,2023-09-27
1288,958,200204,48,10.07,2024-11-12
1289,958,272378,36,10.16,2024-12-08
1290,958,300391,48,10.43,2023-01-17
1291,959,75439,36,12.98,2025-02-05
1292,960,191078,24,16.74,2023-07-01
1293,960,87685,48,16.31,2025-05-21
1294,961,105261,12,17.11,2024-11-07
1295,961,139026,12,17.92,2022-09-09
1296,962,94242,12,13.48,2024-04-27
1297,963,362569,36,14.63,2024-02-15
1298,963,266958,36,14.74,2022-05-02
1299,964,229881,36,15.14,2023-02-07
1300,965,71668,12,11.24,2022-06-01
1301,966,273192,36,14.29,2023-01-04
1302,967,186921,36,14.44,2025-02-16
1303,968,82644,36,10.59,2022-05-02
